ORIGIN;38.500699385051298;-112.8876781791916;2.095;
#001;2019/04/27T17:19:29.781669;0;0;0;
DAS763;17:37:21.727616;17:37:21.971371;
DAS764;17:37:21.728904;17:37:21.970912;
DAS765;17:37:21.729191;17:37:21.970452;
DAS766;17:37:21.728979;17:37:21.962993;
DAS767;17:37:21.726766;17:37:21.962534;
DAS768;17:37:21.727554;17:37:21.962575;
DAS769;17:37:21.726841;17:37:21.962616;
DAS770;17:37:21.727558;17:37:21.962157;
DAS771;17:37:21.726750;17:37:21.962197;
DAS772;17:37:21.726942;17:37:21.962238;
DAS773;17:37:21.725133;17:37:21.961279;
DAS774;17:37:21.724825;17:37:21.960820;
DAS775;17:37:21.724517;17:37:21.964361;
DAS776;17:37:21.725209;17:37:21.963901;
DAS777;17:37:21.724400;17:37:21.963442;
DAS778;17:37:21.725092;17:37:21.962983;
DAS779;17:37:21.724784;17:37:21.963524;
DAS780;17:37:21.724476;17:37:21.962565;
DAS781;17:37:21.722667;17:37:21.961606;
DAS782;17:37:21.724359;17:37:21.961646;
DAS783;17:37:21.725551;17:37:21.961187;
DAS784;17:37:21.725743;17:37:21.961228;
DAS785;17:37:21.725434;17:37:21.960269;
DAS786;17:37:21.725126;17:37:21.959810;
DAS787;17:37:21.724818;17:37:21.960350;
DAS788;17:37:21.724510;17:37:21.958391;
DAS789;17:37:21.724701;17:37:21.957932;
DAS790;17:37:21.723893;17:37:21.951973;
DAS791;17:37:21.724085;17:37:21.951514;
DAS792;17:37:21.723277;17:37:21.951555;
DAS793;17:37:21.719968;17:37:21.951095;
DAS794;17:37:21.720160;17:37:21.951136;
DAS795;17:37:21.719852;17:37:21.950677;
DAS796;17:37:21.719544;17:37:21.950218;
DAS797;17:37:21.717735;17:37:21.949759;
DAS798;17:37:21.717427;17:37:21.949799;
DAS799;17:37:21.717119;17:37:21.949307;
DAS800;17:37:21.716811;17:37:21.948814;
DAS801;17:37:21.717002;17:37:21.948821;
DAS802;17:37:21.719715;17:37:21.948329;
DAS803;17:37:21.719484;17:37:21.952336;
DAS804;17:37:21.718753;17:37:21.951843;
DAS805;17:37:21.718522;17:37:21.951351;
DAS806;17:37:21.717791;17:37:21.950858;
DAS807;17:37:21.717560;17:37:21.950865;
DAS808;17:37:21.714829;17:37:21.950373;
DAS809;17:37:21.714598;17:37:21.949880;
DAS810;17:37:21.714867;17:37:21.949387;
DAS811;17:37:21.714636;17:37:21.948395;
DAS812;17:37:21.714405;17:37:21.947902;
DAS813;17:37:21.714174;17:37:21.947410;
DAS814;17:37:21.713943;17:37:21.946917;
DAS815;17:37:21.714212;17:37:21.946924;
DAS816;17:37:21.713982;17:37:21.946432;
DAS817;17:37:21.719751;17:37:21.946439;
DAS818;17:37:21.715020;17:37:21.945946;
DAS819;17:37:21.714289;17:37:21.945954;
DAS820;17:37:21.714058;17:37:21.945461;
DAS821;17:37:21.713327;17:37:21.943968;
DAS822;17:37:21.713096;17:37:21.943476;
DAS823;17:37:21.712365;17:37:21.938483;
DAS824;17:37:21.712634;17:37:21.937990;
DAS825;17:37:21.712403;17:37:21.934998;
DAS826;17:37:21.712672;17:37:21.934505;
DAS827;17:37:21.713941;17:37:21.936012;
DAS828;17:37:21.710710;17:37:21.935520;
DAS829;17:37:21.709979;17:37:21.935027;
DAS830;17:37:21.710248;17:37:21.935034;
DAS831;17:37:21.710018;17:37:21.932542;
DAS832;17:37:21.709787;17:37:21.932049;
DAS833;17:37:21.709556;17:37:21.931556;
DAS834;17:37:21.708825;17:37:21.931064;
DAS835;17:37:21.709094;17:37:21.931071;
DAS836;17:37:21.708363;17:37:21.940079;
DAS837;17:37:21.708132;17:37:21.930586;
DAS838;17:37:21.707901;17:37:21.940093;
DAS839;17:37:21.707670;17:37:21.928101;
DAS840;17:37:21.711939;17:37:21.927608;
DAS841;17:37:21.708183;17:37:21.927615;
DAS842;17:37:21.707927;17:37:21.927623;
DAS843;17:37:21.707171;17:37:21.927630;
DAS844;17:37:21.706915;17:37:21.927637;
DAS845;17:37:21.706659;17:37:21.927645;
DAS846;17:37:21.705903;17:37:21.927652;
DAS847;17:37:21.705647;17:37:21.927659;
DAS848;17:37:21.706391;17:37:21.927667;
DAS849;17:37:21.706635;17:37:21.923190;
DAS850;17:37:21.705879;17:37:21.924847;
DAS851;17:37:21.706123;17:37:21.922504;
DAS852;17:37:21.705367;17:37:21.922661;
DAS853;17:37:21.708111;17:37:21.930818;
DAS854;17:37:21.705355;17:37:21.930975;
DAS855;17:37:21.705599;17:37:21.930632;
DAS856;17:37:21.705343;17:37:21.930288;
DAS857;17:37:21.705087;17:37:21.930445;
DAS858;17:37:21.704831;17:37:21.927102;
DAS859;17:37:21.707075;17:37:21.926259;
DAS860;17:37:21.704319;17:37:21.920416;
DAS861;17:37:21.702063;17:37:21.920073;
DAS862;17:37:21.701807;17:37:21.919730;
DAS863;17:37:21.701551;17:37:21.919387;
DAS864;17:37:21.701295;17:37:21.919044;
DAS865;17:37:21.701039;17:37:21.918701;
DAS866;17:37:21.700783;17:37:21.917858;
DAS867;17:37:21.700527;17:37:21.918015;
DAS868;17:37:21.700271;17:37:21.917672;
DAS869;17:37:21.700015;17:37:21.924829;
DAS870;17:37:21.699759;17:37:21.924486;
DAS871;17:37:21.699503;17:37:21.924643;
DAS872;17:37:21.699247;17:37:21.923800;
DAS873;17:37:21.698991;17:37:21.923957;
DAS874;17:37:21.698735;17:37:21.923614;
DAS875;17:37:21.699979;17:37:21.923271;
DAS876;17:37:21.699723;17:37:21.922928;
DAS877;17:37:21.701474;17:37:21.915085;
DAS878;17:37:21.700752;17:37:21.914742;
DAS879;17:37:21.701029;17:37:21.914399;
DAS880;17:37:21.700807;17:37:21.914056;
DAS881;17:37:21.697084;17:37:21.913712;
DAS882;17:37:21.696862;17:37:21.913369;
DAS883;17:37:21.696639;17:37:21.911526;
DAS884;17:37:21.697917;17:37:21.911183;
DAS885;17:37:21.697694;17:37:21.910840;
DAS886;17:37:21.696972;17:37:21.910497;
DAS887;17:37:21.697249;17:37:21.910154;
DAS888;17:37:21.696527;17:37:21.909811;
DAS889;17:37:21.696304;17:37:21.909468;
DAS890;17:37:21.696082;17:37:21.909625;
DAS891;17:37:21.695859;17:37:21.909282;
DAS892;17:37:21.695636;17:37:21.908939;
DAS893;17:37:21.695414;17:37:21.909096;
DAS894;17:37:21.695191;17:37:21.908753;
DAS895;17:37:21.694969;17:37:21.908410;
DAS896;17:37:21.695246;17:37:21.908567;
DAS897;17:37:21.694524;17:37:21.908724;
DAS898;17:37:21.694301;17:37:21.907881;
DAS899;17:37:21.694079;17:37:21.913875;
DAS900;17:37:21.693856;17:37:21.905317;
DAS901;17:37:21.694103;17:37:21.904760;
DAS902;17:37:21.693806;17:37:21.904703;
DAS903;17:37:21.692010;17:37:21.904646;
DAS904;17:37:21.691713;17:37:21.904589;
DAS905;17:37:21.691416;17:37:21.904032;
DAS906;17:37:21.691120;17:37:21.903975;
DAS907;17:37:21.690823;17:37:21.903418;
DAS908;17:37:21.690526;17:37:21.903361;
DAS909;17:37:21.690229;17:37:21.903804;
DAS910;17:37:21.689933;17:37:21.903747;
DAS911;17:37:21.689636;17:37:21.903190;
DAS912;17:37:21.689339;17:37:21.902633;
DAS913;17:37:21.689043;17:37:21.898576;
DAS914;17:37:21.690746;17:37:21.898518;
DAS915;17:37:21.690449;17:37:21.897961;
DAS916;17:37:21.690152;17:37:21.897904;
DAS917;17:37:21.689356;17:37:21.897847;
DAS918;17:37:21.691559;17:37:21.897790;
DAS919;17:37:21.693262;17:37:21.894733;
DAS920;17:37:21.688466;17:37:21.894176;
DAS921;17:37:21.689169;17:37:21.894119;
DAS922;17:37:21.688372;17:37:21.894062;
DAS923;17:37:21.688075;17:37:21.894005;
DAS924;17:37:21.688279;17:37:21.893948;
DAS925;17:37:21.688482;17:37:21.893391;
DAS926;17:37:21.686685;17:37:21.892944;
DAS927;17:37:21.688389;17:37:21.897035;
DAS928;17:37:21.688592;17:37:21.897625;
DAS929;17:37:21.688295;17:37:21.897215;
DAS930;17:37:21.688498;17:37:21.896805;
DAS931;17:37:21.684702;17:37:21.896395;
DAS932;17:37:21.684405;17:37:21.895985;
DAS933;17:37:21.684125;17:37:21.895575;
DAS934;17:37:21.683853;17:37:21.895165;
DAS935;17:37:21.682581;17:37:21.894255;
DAS936;17:37:21.683309;17:37:21.894345;
DAS937;17:37:21.687037;17:37:21.894435;
DAS938;17:37:21.686265;17:37:21.894025;
DAS939;17:37:21.686493;17:37:21.894116;
DAS940;17:37:21.681221;17:37:21.894206;
DAS941;17:37:21.681949;17:37:21.893796;
DAS942;17:37:21.681677;17:37:21.893886;
DAS943;17:37:21.681405;17:37:21.893476;
DAS944;17:37:21.681133;17:37:21.893566;
DAS945;17:37:21.680361;17:37:21.884156;
DAS946;17:37:21.680089;17:37:21.883746;
DAS947;17:37:21.679817;17:37:21.883336;
DAS948;17:37:21.680045;17:37:21.882926;
DAS949;17:37:21.679273;17:37:21.891016;
DAS950;17:37:21.678501;17:37:21.890606;
DAS951;17:37:21.678229;17:37:21.890196;
DAS952;17:37:21.681957;17:37:21.889287;
DAS953;17:37:21.682185;17:37:21.888902;
DAS954;17:37:21.681413;17:37:21.889103;
DAS955;17:37:21.683641;17:37:21.888305;
DAS956;17:37:21.677869;17:37:21.888007;
DAS957;17:37:21.683097;17:37:21.887708;
DAS958;17:37:21.677325;17:37:21.887410;
DAS959;17:37:21.677553;17:37:21.887112;
DAS960;17:37:21.675781;17:37:21.886813;
DAS961;17:37:21.676009;17:37:21.883515;
DAS962;17:37:21.676237;17:37:21.887217;
DAS963;17:37:21.675465;17:37:21.886418;
DAS964;17:37:21.675193;17:37:21.886620;
DAS965;17:37:21.674921;17:37:21.877322;
DAS966;17:37:21.675149;17:37:21.877023;
DAS967;17:37:21.674377;17:37:21.877225;
DAS968;17:37:21.675105;17:37:21.876926;
DAS969;17:37:21.673333;17:37:21.876628;
DAS970;17:37:21.675561;17:37:21.876330;
DAS971;17:37:21.674789;17:37:21.876031;
DAS972;17:37:21.672517;17:37:21.876233;
DAS973;17:37:21.672245;17:37:21.875935;
DAS974;17:37:21.671973;17:37:21.880136;
DAS975;17:37:21.672201;17:37:21.879838;
DAS976;17:37:21.671929;17:37:21.879540;
DAS977;17:37:21.671657;17:37:21.879241;
DAS978;17:37:21.671385;17:37:21.878443;
DAS979;17:37:21.671613;17:37:21.878144;
DAS980;17:37:21.671345;17:37:21.877346;
DAS981;17:37:21.671682;17:37:21.877548;
DAS982;17:37:21.671019;17:37:21.877249;
DAS983;17:37:21.671356;17:37:21.877451;
DAS984;17:37:21.671193;17:37:21.877153;
DAS985;17:37:21.671530;17:37:21.873354;
DAS986;17:37:21.671366;17:37:21.873056;
DAS987;17:37:21.671703;17:37:21.872758;
DAS988;17:37:21.671040;17:37:21.875959;
DAS989;17:37:21.670877;17:37:21.873161;
DAS990;17:37:21.670214;17:37:21.875363;
DAS991;17:37:21.670050;17:37:21.868564;
DAS992;17:37:21.669387;17:37:21.878766;
DAS993;17:37:21.669724;17:37:21.867967;
DAS994;17:37:21.668561;17:37:21.867669;
DAS995;17:37:21.669898;17:37:21.867371;
#R011;2019/04/27T17:37:48.000000;38.500670584324439;-112.88784369672591;2.1142;
DAS591;17:37:48.616058;17:37:48.921674;
DAS592;17:37:48.613712;17:37:48.917754;
DAS593;17:37:48.613366;17:37:48.909834;
DAS594;17:37:48.613020;17:37:48.908914;
DAS595;17:37:48.612674;17:37:48.908494;
DAS596;17:37:48.612328;17:37:48.908073;
DAS597;17:37:48.611982;17:37:48.907153;
DAS598;17:37:48.611636;17:37:48.906733;
DAS599;17:37:48.613290;17:37:48.905813;
DAS600;17:37:48.612945;17:37:48.905393;
DAS601;17:37:48.610607;17:37:48.903973;
DAS602;17:37:48.610270;17:37:48.903553;
DAS603;17:37:48.609932;17:37:48.903133;
DAS604;17:37:48.609594;17:37:48.903213;
DAS605;17:37:48.612257;17:37:48.902793;
DAS606;17:37:48.612419;17:37:48.902373;
DAS607;17:37:48.612582;17:37:48.902453;
DAS608;17:37:48.612244;17:37:48.896033;
DAS609;17:37:48.610407;17:37:48.895613;
DAS610;17:37:48.610069;17:37:48.894796;
DAS611;17:37:48.607231;17:37:48.894129;
DAS612;17:37:48.608894;17:37:48.893462;
DAS613;17:37:48.608056;17:37:48.892796;
DAS614;17:37:48.607719;17:37:48.894129;
DAS615;17:37:48.606881;17:37:48.893962;
DAS616;17:37:48.607044;17:37:48.894296;
DAS617;17:37:48.606706;17:37:48.894129;
DAS618;17:37:48.606368;17:37:48.893963;
DAS619;17:37:48.606031;17:37:48.893296;
DAS620;17:37:48.605693;17:37:48.890629;
DAS621;17:37:48.605356;17:37:48.889963;
DAS622;17:37:48.605518;17:37:48.889796;
DAS623;17:37:48.605181;17:37:48.889629;
DAS624;17:37:48.603343;17:37:48.885463;
DAS625;17:37:48.602505;17:37:48.884796;
DAS626;17:37:48.602168;17:37:48.884629;
DAS627;17:37:48.602330;17:37:48.883463;
DAS628;17:37:48.604993;17:37:48.882296;
DAS629;17:37:48.605155;17:37:48.882129;
DAS630;17:37:48.604318;17:37:48.881463;
DAS631;17:37:48.603980;17:37:48.880796;
DAS632;17:37:48.604142;17:37:48.880630;
DAS633;17:37:48.601305;17:37:48.880463;
DAS634;17:37:48.599467;17:37:48.880296;
DAS635;17:37:48.599630;17:37:48.877630;
DAS636;17:37:48.598792;17:37:48.876963;
DAS637;17:37:48.598955;17:37:48.876296;
DAS638;17:37:48.599117;17:37:48.875630;
DAS639;17:37:48.598280;17:37:48.874963;
DAS640;17:37:48.598442;17:37:48.874296;
DAS641;17:37:48.598604;17:37:48.873630;
DAS642;17:37:48.598267;17:37:48.872963;
DAS643;17:37:48.598429;17:37:48.872297;
DAS644;17:37:48.598592;17:37:48.871630;
DAS645;17:37:48.597754;17:37:48.870963;
DAS646;17:37:48.595417;17:37:48.870297;
DAS647;17:37:48.596079;17:37:48.870130;
DAS648;17:37:48.595741;17:37:48.869963;
DAS649;17:37:48.595404;17:37:48.869797;
DAS650;17:37:48.595066;17:37:48.870630;
DAS651;17:37:48.595229;17:37:48.870463;
DAS652;17:37:48.594391;17:37:48.869797;
DAS653;17:37:48.594054;17:37:48.870130;
DAS654;17:37:48.594216;17:37:48.866464;
DAS655;17:37:48.593378;17:37:48.866297;
DAS656;17:37:48.593541;17:37:48.866630;
DAS657;17:37:48.595703;17:37:48.868964;
DAS658;17:37:48.595366;17:37:48.865797;
DAS659;17:37:48.595028;17:37:48.861630;
DAS660;17:37:48.594691;17:37:48.860964;
DAS661;17:37:48.594353;17:37:48.860297;
DAS662;17:37:48.591015;17:37:48.859630;
DAS663;17:37:48.590678;17:37:48.858964;
DAS664;17:37:48.589340;17:37:48.858297;
DAS665;17:37:48.589003;17:37:48.862131;
DAS666;17:37:48.588665;17:37:48.861964;
DAS667;17:37:48.588328;17:37:48.862297;
DAS668;17:37:48.592490;17:37:48.859631;
DAS669;17:37:48.589153;17:37:48.858964;
DAS670;17:37:48.588315;17:37:48.858797;
DAS671;17:37:48.587977;17:37:48.859131;
DAS672;17:37:48.587640;17:37:48.858464;
DAS673;17:37:48.587302;17:37:48.858297;
DAS674;17:37:48.586965;17:37:48.858131;
DAS675;17:37:48.585627;17:37:48.857964;
DAS676;17:37:48.585290;17:37:48.857297;
DAS677;17:37:48.584952;17:37:48.857631;
DAS678;17:37:48.584614;17:37:48.857464;
DAS679;17:37:48.584277;17:37:48.856798;
DAS680;17:37:48.583939;17:37:48.850131;
DAS681;17:37:48.584102;17:37:48.849464;
DAS682;17:37:48.583264;17:37:48.858298;
DAS683;17:37:48.583427;17:37:48.845631;
DAS684;17:37:48.583589;17:37:48.844964;
DAS685;17:37:48.584751;17:37:48.844298;
DAS686;17:37:48.584914;17:37:48.843631;
DAS687;17:37:48.583076;17:37:48.843464;
DAS688;17:37:48.582739;17:37:48.842798;
DAS689;17:37:48.582401;17:37:48.843131;
DAS690;17:37:48.580564;17:37:48.842965;
DAS691;17:37:48.580226;17:37:48.842298;
DAS692;17:37:48.582388;17:37:48.842631;
DAS693;17:37:48.582051;17:37:48.841965;
DAS694;17:37:48.579713;17:37:48.841298;
DAS695;17:37:48.579376;17:37:48.840631;
DAS696;17:37:48.579038;17:37:48.839965;
DAS697;17:37:48.579201;17:37:48.839298;
DAS698;17:37:48.578363;17:37:48.839631;
DAS699;17:37:48.578526;17:37:48.839465;
DAS700;17:37:48.578188;17:37:48.839298;
DAS701;17:37:48.577850;17:37:48.833701;
DAS702;17:37:48.577513;17:37:48.833111;
DAS703;17:37:48.576175;17:37:48.832520;
DAS704;17:37:48.579338;17:37:48.831929;
DAS705;17:37:48.579500;17:37:48.831838;
DAS706;17:37:48.576163;17:37:48.832247;
DAS707;17:37:48.576825;17:37:48.831656;
DAS708;17:37:48.574987;17:37:48.831065;
DAS709;17:37:48.575236;17:37:48.829474;
DAS710;17:37:48.576494;17:37:48.829384;
DAS711;17:37:48.576253;17:37:48.829293;
DAS712;17:37:48.573512;17:37:48.829202;
DAS713;17:37:48.573270;17:37:48.830111;
DAS714;17:37:48.573029;17:37:48.830020;
DAS715;17:37:48.572787;17:37:48.829929;
DAS716;17:37:48.572546;17:37:48.833338;
DAS717;17:37:48.572305;17:37:48.833748;
DAS718;17:37:48.572063;17:37:48.833157;
DAS719;17:37:48.571822;17:37:48.833066;
DAS720;17:37:48.571580;17:37:48.832475;
DAS721;17:37:48.571339;17:37:48.828384;
DAS722;17:37:48.571598;17:37:48.827793;
DAS723;17:37:48.571356;17:37:48.827702;
DAS724;17:37:48.571615;17:37:48.820111;
DAS725;17:37:48.571373;17:37:48.819521;
DAS726;17:37:48.571632;17:37:48.818930;
DAS727;17:37:48.570891;17:37:48.818339;
DAS728;17:37:48.571149;17:37:48.817748;
DAS729;17:37:48.570908;17:37:48.817657;
DAS730;17:37:48.570666;17:37:48.817066;
DAS731;17:37:48.570425;17:37:48.816975;
DAS732;17:37:48.570183;17:37:48.816885;
DAS733;17:37:48.569442;17:37:48.816294;
DAS734;17:37:48.569701;17:37:48.817203;
DAS735;17:37:48.568959;17:37:48.816612;
DAS736;17:37:48.569218;17:37:48.816521;
DAS737;17:37:48.568476;17:37:48.816430;
DAS738;17:37:48.568735;17:37:48.816339;
DAS739;17:37:48.568494;17:37:48.816249;
DAS740;17:37:48.568252;17:37:48.816658;
DAS741;17:37:48.566511;17:37:48.816067;
DAS742;17:37:48.566269;17:37:48.809476;
DAS743;17:37:48.566028;17:37:48.808885;
DAS744;17:37:48.565787;17:37:48.808294;
DAS745;17:37:48.565545;17:37:48.808203;
DAS746;17:37:48.565304;17:37:48.819112;
DAS747;17:37:48.565062;17:37:48.819022;
DAS748;17:37:48.564821;17:37:48.818431;
DAS749;17:37:48.565080;17:37:48.815340;
DAS750;17:37:48.564338;17:37:48.804749;
DAS751;17:37:48.564597;17:37:48.804158;
DAS752;17:37:48.563855;17:37:48.803567;
DAS753;17:37:48.563614;17:37:48.802976;
DAS754;17:37:48.563372;17:37:48.802886;
DAS755;17:37:48.563131;17:37:48.802295;
DAS756;17:37:48.562890;17:37:48.802204;
DAS757;17:37:48.562648;17:37:48.801613;
DAS758;17:37:48.562407;17:37:48.801022;
DAS759;17:37:48.562165;17:37:48.800431;
DAS760;17:37:48.561924;17:37:48.799840;
DAS761;17:37:48.561683;17:37:48.799250;
DAS762;17:37:48.561441;17:37:48.799159;
DAS763;17:37:48.561200;17:37:48.799068;
DAS764;17:37:48.560958;17:37:48.798477;
DAS765;17:37:48.560717;17:37:48.798386;
DAS766;17:37:48.560476;17:37:48.798295;
DAS767;17:37:48.560234;17:37:48.798204;
DAS768;17:37:48.559993;17:37:48.797613;
DAS769;17:37:48.560237;17:37:48.797523;
DAS770;17:37:48.559477;17:37:48.797432;
DAS771;17:37:48.559716;17:37:48.797341;
DAS772;17:37:48.558955;17:37:48.797250;
DAS773;17:37:48.559694;17:37:48.791159;
DAS774;17:37:48.558933;17:37:48.790568;
DAS775;17:37:48.559172;17:37:48.789977;
DAS776;17:37:48.560911;17:37:48.789387;
DAS777;17:37:48.560651;17:37:48.788926;
DAS778;17:37:48.559890;17:37:48.788483;
DAS779;17:37:48.558629;17:37:48.788040;
DAS780;17:37:48.557868;17:37:48.792598;
DAS781;17:37:48.558107;17:37:48.792655;
DAS782;17:37:48.557846;17:37:48.792212;
DAS783;17:37:48.558086;17:37:48.786270;
DAS784;17:37:48.557325;17:37:48.785827;
DAS785;17:37:48.557564;17:37:48.785384;
DAS786;17:37:48.556803;17:37:48.794942;
DAS787;17:37:48.555042;17:37:48.794999;
DAS788;17:37:48.556781;17:37:48.788056;
DAS789;17:37:48.554520;17:37:48.788113;
DAS790;17:37:48.554260;17:37:48.788671;
DAS791;17:37:48.553999;17:37:48.788228;
DAS792;17:37:48.553738;17:37:48.787785;
DAS793;17:37:48.553477;17:37:48.787343;
DAS794;17:37:48.553216;17:37:48.784400;
DAS795;17:37:48.552955;17:37:48.783957;
DAS796;17:37:48.552695;17:37:48.784015;
DAS797;17:37:48.552434;17:37:48.783572;
DAS798;17:37:48.552173;17:37:48.779629;
DAS799;17:37:48.553412;17:37:48.779187;
DAS800;17:37:48.553151;17:37:48.783244;
DAS801;17:37:48.551924;17:37:48.782301;
DAS802;17:37:48.552201;17:37:48.782359;
DAS803;17:37:48.551979;17:37:48.782416;
DAS804;17:37:48.551756;17:37:48.782473;
DAS805;17:37:48.551533;17:37:48.782531;
DAS806;17:37:48.551310;17:37:48.782588;
DAS807;17:37:48.551087;17:37:48.782145;
DAS808;17:37:48.551365;17:37:48.781703;
DAS809;17:37:48.551142;17:37:48.781760;
DAS810;17:37:48.550919;17:37:48.781817;
DAS811;17:37:48.549196;17:37:48.773874;
DAS812;17:37:48.548973;17:37:48.774432;
DAS813;17:37:48.548751;17:37:48.773989;
DAS814;17:37:48.548528;17:37:48.773998;
DAS815;17:37:48.548305;17:37:48.774412;
DAS816;17:37:48.548582;17:37:48.774326;
DAS817;17:37:48.548359;17:37:48.774740;
DAS818;17:37:48.548637;17:37:48.774654;
DAS819;17:37:48.550914;17:37:48.769568;
DAS820;17:37:48.551191;17:37:48.769481;
DAS821;17:37:48.546968;17:37:48.769395;
DAS822;17:37:48.546745;17:37:48.769309;
DAS823;17:37:48.546522;17:37:48.769723;
DAS824;17:37:48.546300;17:37:48.769137;
DAS825;17:37:48.546077;17:37:48.769051;
DAS826;17:37:48.545854;17:37:48.769104;
DAS827;17:37:48.546131;17:37:48.768696;
DAS828;17:37:48.545908;17:37:48.768288;
DAS829;17:37:48.545686;17:37:48.767880;
DAS830;17:37:48.544963;17:37:48.767972;
DAS831;17:37:48.544740;17:37:48.768064;
DAS832;17:37:48.544517;17:37:48.767655;
DAS833;17:37:48.545794;17:37:48.767747;
DAS834;17:37:48.544072;17:37:48.767339;
DAS835;17:37:48.543849;17:37:48.767431;
DAS836;17:37:48.543626;17:37:48.767023;
DAS837;17:37:48.543403;17:37:48.761115;
DAS838;17:37:48.543180;17:37:48.760706;
DAS839;17:37:48.542958;17:37:48.763298;
DAS840;17:37:48.542735;17:37:48.762890;
DAS841;17:37:48.542512;17:37:48.762982;
DAS842;17:37:48.543789;17:37:48.762574;
DAS843;17:37:48.543566;17:37:48.762666;
DAS844;17:37:48.543344;17:37:48.761758;
DAS845;17:37:48.543121;17:37:48.761849;
DAS846;17:37:48.542398;17:37:48.761441;
DAS847;17:37:48.542175;17:37:48.761033;
DAS848;17:37:48.541952;17:37:48.760625;
DAS849;17:37:48.541730;17:37:48.760717;
DAS850;17:37:48.541507;17:37:48.759809;
DAS851;17:37:48.540784;17:37:48.759901;
DAS852;17:37:48.541061;17:37:48.759492;
DAS853;17:37:48.540838;17:37:48.759084;
DAS854;17:37:48.540615;17:37:48.754176;
DAS855;17:37:48.539893;17:37:48.758268;
DAS856;17:37:48.540170;17:37:48.757860;
DAS857;17:37:48.541447;17:37:48.757952;
DAS858;17:37:48.540224;17:37:48.758044;
DAS859;17:37:48.541501;17:37:48.753135;
DAS860;17:37:48.540779;17:37:48.752227;
DAS861;17:37:48.538556;17:37:48.751819;
DAS862;17:37:48.538333;17:37:48.751411;
DAS863;17:37:48.538110;17:37:48.751503;
DAS864;17:37:48.537887;17:37:48.751095;
DAS865;17:37:48.537665;17:37:48.753687;
DAS866;17:37:48.537442;17:37:48.752778;
DAS867;17:37:48.537219;17:37:48.752870;
DAS868;17:37:48.536496;17:37:48.750462;
DAS869;17:37:48.536273;17:37:48.749554;
DAS870;17:37:48.536051;17:37:48.749146;
DAS871;17:37:48.535828;17:37:48.748711;
DAS872;17:37:48.535605;17:37:48.747753;
DAS873;17:37:48.537382;17:37:48.747296;
DAS874;17:37:48.535659;17:37:48.745838;
DAS875;17:37:48.537437;17:37:48.745381;
DAS876;17:37:48.534714;17:37:48.745423;
DAS877;17:37:48.536991;17:37:48.752965;
DAS878;17:37:48.536769;17:37:48.753008;
DAS879;17:37:48.534047;17:37:48.747550;
DAS880;17:37:48.534325;17:37:48.743093;
DAS881;17:37:48.534603;17:37:48.742635;
DAS882;17:37:48.533881;17:37:48.742178;
DAS883;17:37:48.533659;17:37:48.741720;
DAS884;17:37:48.532937;17:37:48.741262;
DAS885;17:37:48.533215;17:37:48.740805;
DAS886;17:37:48.532493;17:37:48.740347;
DAS887;17:37:48.532271;17:37:48.739890;
DAS888;17:37:48.532049;17:37:48.739432;
DAS889;17:37:48.531827;17:37:48.738975;
DAS890;17:37:48.532105;17:37:48.738517;
DAS891;17:37:48.531383;17:37:48.738059;
DAS892;17:37:48.531661;17:37:48.737602;
DAS893;17:37:48.531439;17:37:48.737144;
DAS894;17:37:48.531717;17:37:48.736687;
DAS895;17:37:48.530995;17:37:48.736229;
DAS896;17:37:48.530773;17:37:48.735771;
DAS897;17:37:48.531051;17:37:48.735314;
DAS898;17:37:48.530829;17:37:48.734856;
DAS899;17:37:48.530607;17:37:48.734399;
DAS900;17:37:48.530385;17:37:48.733941;
DAS901;17:37:48.529159;17:37:48.733984;
DAS902;17:37:48.528920;17:37:48.733526;
DAS903;17:37:48.528681;17:37:48.733068;
DAS904;17:37:48.528442;17:37:48.733111;
DAS905;17:37:48.528203;17:37:48.732653;
DAS906;17:37:48.527963;17:37:48.732196;
DAS907;17:37:48.528224;17:37:48.732238;
DAS908;17:37:48.527985;17:37:48.731281;
DAS909;17:37:48.528246;17:37:48.734323;
DAS910;17:37:48.528507;17:37:48.737365;
DAS911;17:37:48.528268;17:37:48.736908;
DAS912;17:37:48.526529;17:37:48.736450;
DAS913;17:37:48.526290;17:37:48.736493;
DAS914;17:37:48.526051;17:37:48.736535;
DAS915;17:37:48.525811;17:37:48.736578;
DAS916;17:37:48.525572;17:37:48.736120;
DAS917;17:37:48.525333;17:37:48.735662;
DAS918;17:37:48.525094;17:37:48.735705;
DAS919;17:37:48.524855;17:37:48.735247;
DAS920;17:37:48.524616;17:37:48.734290;
DAS921;17:37:48.526377;17:37:48.734332;
DAS922;17:37:48.525638;17:37:48.730875;
DAS923;17:37:48.525399;17:37:48.730420;
DAS924;17:37:48.524659;17:37:48.730493;
DAS925;17:37:48.523920;17:37:48.722567;
DAS926;17:37:48.524181;17:37:48.722141;
DAS927;17:37:48.523942;17:37:48.722214;
DAS928;17:37:48.523703;17:37:48.721288;
DAS929;17:37:48.522964;17:37:48.721362;
DAS930;17:37:48.522725;17:37:48.720936;
DAS931;17:37:48.522486;17:37:48.720509;
DAS932;17:37:48.522247;17:37:48.720583;
DAS933;17:37:48.522007;17:37:48.720157;
DAS934;17:37:48.521266;17:37:48.720730;
DAS935;17:37:48.521018;17:37:48.719804;
DAS936;17:37:48.520770;17:37:48.719378;
