station northing easting depth
DAS1089 4262994.000108605 335782.09998680453 1110.78
DAS1090 4262994.000108605 335782.09998680453 1111.8
DAS1091 4262994.000108605 335782.09998680453 1112.82
DAS1092 4262994.000108605 335782.09998680453 1113.84
DAS1093 4262994.000108605 335782.09998680453 1114.8600000000001
DAS1094 4262994.000108605 335782.09998680453 1115.88
DAS1095 4262994.000108605 335782.09998680453 1116.9
DAS1096 4262994.000108605 335782.09998680453 1117.92
DAS1097 4262994.000108605 335782.09998680453 1118.94
DAS1098 4262994.000108605 335782.09998680453 1119.96
DAS1099 4262994.000108605 335782.09998680453 1120.98
DAS1100 4262994.000108605 335782.09998680453 1122.0
DAS1101 4262994.000108605 335782.09998680453 1123.02
DAS1102 4262994.000108605 335782.09998680453 1124.04
DAS1103 4262994.000108605 335782.09998680453 1125.06
DAS1104 4262994.000108605 335782.09998680453 1126.08
DAS1105 4262994.000108605 335782.09998680453 1127.1
DAS1106 4262994.000108605 335782.09998680453 1128.1200000000001
DAS1107 4262994.000108605 335782.09998680453 1129.14
DAS1108 4262994.000108605 335782.09998680453 1130.16
DAS1109 4262994.000108605 335782.09998680453 1131.18
DAS1110 4262994.000108605 335782.09998680453 1132.2
DAS1111 4262994.000108605 335782.09998680453 1133.22
DAS1112 4262994.000108605 335782.09998680453 1134.24
DAS1113 4262994.000108605 335782.09998680453 1135.26
DAS1114 4262994.000108605 335782.09998680453 1136.28
DAS1115 4262994.000108605 335782.09998680453 1137.3
DAS1116 4262994.000108605 335782.09998680453 1138.32
DAS1117 4262994.000108605 335782.09998680453 1139.34
DAS1118 4262994.000108605 335782.09998680453 1140.3600000000001
DAS1119 4262994.000108605 335782.09998680453 1141.38
DAS1120 4262994.000108605 335782.09998680453 1142.4
DAS1121 4262994.000108605 335782.09998680453 1143.42
DAS1122 4262994.000108605 335782.09998680453 1144.44
DAS1123 4262994.000108605 335782.09998680453 1145.46
DAS1124 4262994.000108605 335782.09998680453 1146.48
DAS1125 4262994.000108605 335782.09998680453 1147.5
DAS1126 4262994.000108605 335782.09998680453 1148.52
DAS1127 4262994.000108605 335782.09998680453 1149.54
DAS1128 4262994.000108605 335782.09998680453 1150.56
DAS1129 4262994.000108605 335782.09998680453 1151.58
DAS1130 4262994.000108605 335782.09998680453 1152.6
DAS1131 4262994.000108605 335782.09998680453 1153.6200000000001
DAS1132 4262994.000108605 335782.09998680453 1154.64
DAS1133 4262994.000108605 335782.09998680453 1155.66
DAS1134 4262994.000108605 335782.09998680453 1156.68
DAS1135 4262994.000108605 335782.09998680453 1157.7
DAS1136 4262994.000108605 335782.09998680453 1158.72
DAS1137 4262994.000108605 335782.09998680453 1159.74
DAS1138 4262994.000108605 335782.09998680453 1160.76
DAS1139 4262994.000108605 335782.09998680453 1161.78
DAS1140 4262994.000108605 335782.09998680453 1162.8
DAS1141 4262994.000108605 335782.09998680453 1163.82
DAS1142 4262994.000108605 335782.09998680453 1164.84
DAS1143 4262994.000108605 335782.09998680453 1165.8600000000001
DAS1144 4262994.000108605 335782.09998680453 1166.88
DAS1145 4262994.000108605 335782.09998680453 1167.9
DAS1146 4262994.000108605 335782.09998680453 1168.92
DAS1147 4262994.000108605 335782.09998680453 1169.94
DAS1148 4262994.000108605 335782.09998680453 1170.96
DAS1149 4262994.000108605 335782.09998680453 1171.98
DAS1150 4262994.000108605 335782.09998680453 1173.0
DAS1151 4262994.000108605 335782.09998680453 1174.02
DAS1152 4262994.000108605 335782.09998680453 1175.04
DAS1153 4262994.000108605 335782.09998680453 1176.06
DAS1154 4262994.000108605 335782.09998680453 1177.08
DAS1155 4262994.000108605 335782.09998680453 1178.1
DAS1156 4262994.000108605 335782.09998680453 1179.1200000000001
DAS1157 4262994.000108605 335782.09998680453 1180.14
DAS1158 4262994.000108605 335782.09998680453 1181.16
DAS1159 4262994.000108605 335782.09998680453 1182.18
DAS1160 4262994.000108605 335782.09998680453 1183.2
DAS1161 4262994.000108605 335782.09998680453 1184.22
DAS1162 4262994.000108605 335782.09998680453 1185.24
DAS1163 4262994.000108605 335782.09998680453 1186.26
DAS1164 4262994.000108605 335782.09998680453 1187.28
DAS1165 4262994.000108605 335782.09998680453 1188.3
DAS1166 4262994.000108605 335782.09998680453 1189.32
DAS1167 4262994.000108605 335782.09998680453 1190.34
DAS1168 4262994.000108605 335782.09998680453 1191.3600000000001
DAS1169 4262994.000108605 335782.09998680453 1192.38
DAS1170 4262994.000108605 335782.09998680453 1193.4
DAS1171 4262994.000108605 335782.09998680453 1194.42
DAS1172 4262994.000108605 335782.09998680453 1195.44
DAS1173 4262994.000108605 335782.09998680453 1196.46
DAS1174 4262994.000108605 335782.09998680453 1197.48
DAS1175 4262994.000108605 335782.09998680453 1198.5
DAS1176 4262994.000108605 335782.09998680453 1199.52
DAS1177 4262994.000108605 335782.09998680453 1200.54
DAS1178 4262994.000108605 335782.09998680453 1201.56
DAS1179 4262994.000108605 335782.09998680453 1202.58
DAS1180 4262994.000108605 335782.09998680453 1203.6
DAS1181 4262994.000108605 335782.09998680453 1204.6200000000001
DAS1182 4262994.000108605 335782.09998680453 1205.64
DAS1183 4262994.000108605 335782.09998680453 1206.66
DAS1184 4262994.000108605 335782.09998680453 1207.68
DAS1185 4262994.000108605 335782.09998680453 1208.7
DAS1186 4262994.000108605 335782.09998680453 1209.72
DAS1187 4262994.000108605 335782.09998680453 1210.74
DAS1188 4262994.000108605 335782.09998680453 1211.76
DAS1189 4262994.000108605 335782.09998680453 1212.78
DAS1190 4262994.000108605 335782.09998680453 1213.8
DAS1191 4262994.000108605 335782.09998680453 1214.82
DAS1192 4262994.000108605 335782.09998680453 1215.84
DAS1193 4262994.000108605 335782.09998680453 1216.8600000000001
DAS1194 4262994.000108605 335782.09998680453 1217.88
DAS1195 4262994.000108605 335782.09998680453 1218.9
DAS1196 4262994.000108605 335782.09998680453 1219.92
DAS1197 4262994.000108605 335782.09998680453 1220.94
DAS1198 4262994.000108605 335782.09998680453 1221.96
DAS1199 4262994.000108605 335782.09998680453 1222.98
DAS1200 4262994.000108605 335782.09998680453 1224.0
DAS1201 4262994.000108605 335782.09998680453 1225.02
DAS1202 4262994.000108605 335782.09998680453 1226.04
DAS1203 4262994.000108605 335782.09998680453 1227.06
DAS1204 4262994.000108605 335782.09998680453 1228.08
DAS1205 4262994.000108605 335782.09998680453 1229.1
DAS1206 4262994.000108605 335782.09998680453 1230.1200000000001
DAS1207 4262994.000108605 335782.09998680453 1231.14
DAS1208 4262994.000108605 335782.09998680453 1232.16
DAS1209 4262994.000108605 335782.09998680453 1233.18
DAS1210 4262994.000108605 335782.09998680453 1234.2
DAS1211 4262994.000108605 335782.09998680453 1235.22
DAS1212 4262994.000108605 335782.09998680453 1236.24
DAS1213 4262994.000108605 335782.09998680453 1237.26
DAS1214 4262994.000108605 335782.09998680453 1238.28
DAS1215 4262994.000108605 335782.09998680453 1239.3
DAS1216 4262994.000108605 335782.09998680453 1240.32
DAS1217 4262994.000108605 335782.09998680453 1241.34
DAS1218 4262994.000108605 335782.09998680453 1242.3600000000001
DAS1219 4262994.000108605 335782.09998680453 1243.38
DAS1220 4262994.000108605 335782.09998680453 1244.4
DAS1221 4262994.000108605 335782.09998680453 1245.42
DAS1222 4262994.000108605 335782.09998680453 1246.44
DAS1223 4262994.000108605 335782.09998680453 1247.46
DAS1224 4262994.000108605 335782.09998680453 1248.48
DAS1225 4262994.000108605 335782.09998680453 1249.5
DAS1226 4262994.000108605 335782.09998680453 1250.52
DAS1227 4262994.000108605 335782.09998680453 1251.54
DAS1228 4262994.000108605 335782.09998680453 1252.56
DAS1229 4262994.000108605 335782.09998680453 1253.58
DAS1230 4262994.000108605 335782.09998680453 1254.6
DAS1231 4262994.000108605 335782.09998680453 1255.6200000000001
DAS1232 4262994.000108605 335782.09998680453 1256.64
DAS1233 4262994.000108605 335782.09998680453 1257.66
DAS1234 4262994.000108605 335782.09998680453 1258.68
DAS1235 4262994.000108605 335782.09998680453 1259.7
DAS1236 4262994.000108605 335782.09998680453 1260.72
DAS1237 4262994.000108605 335782.09998680453 1261.74
DAS1238 4262994.000108605 335782.09998680453 1262.76
DAS1239 4262994.000108605 335782.09998680453 1263.78
DAS1240 4262994.000108605 335782.09998680453 1264.8
DAS1241 4262994.000108605 335782.09998680453 1265.82
DAS1242 4262994.000108605 335782.09998680453 1266.84
DAS1243 4262994.000108605 335782.09998680453 1267.8600000000001
DAS1244 4262994.000108605 335782.09998680453 1268.88
DAS1245 4262994.000108605 335782.09998680453 1269.9
DAS1246 4262994.000108605 335782.09998680453 1270.92
DAS1247 4262994.000108605 335782.09998680453 1271.94
DAS1248 4262994.000108605 335782.09998680453 1272.96
DAS1249 4262994.000108605 335782.09998680453 1273.98
DAS1250 4262994.000108605 335782.09998680453 1275.0
DAS1251 4262994.000108605 335782.09998680453 1276.02
DAS1252 4262994.000108605 335782.09998680453 1277.04
DAS1253 4262994.000108605 335782.09998680453 1278.06
DAS1254 4262994.000108605 335782.09998680453 1279.08
DAS1255 4262994.000108605 335782.09998680453 1280.1
DAS1256 4262994.000108605 335782.09998680453 1281.1200000000001
DAS1257 4262994.000108605 335782.09998680453 1282.14
DAS1258 4262994.000108605 335782.09998680453 1283.16
DAS1259 4262994.000108605 335782.09998680453 1284.18
DAS1260 4262994.000108605 335782.09998680453 1285.2
DAS1261 4262994.000108605 335782.09998680453 1286.22
DAS1262 4262994.000108605 335782.09998680453 1287.24
DAS1263 4262994.000108605 335782.09998680453 1288.26
DAS1264 4262994.000108605 335782.09998680453 1289.28
DAS1265 4262994.000108605 335782.09998680453 1290.3
DAS1266 4262994.000108605 335782.09998680453 1291.32
DAS1267 4262994.000108605 335782.09998680453 1292.34
DAS1268 4262994.000108605 335782.09998680453 1293.3600000000001
DAS1269 4262994.000108605 335782.09998680453 1294.38
DAS1270 4262994.000108605 335782.09998680453 1295.4
DAS1271 4262994.000108605 335782.09998680453 1296.42
DAS1272 4262994.000108605 335782.09998680453 1297.44
DAS1273 4262994.000108605 335782.09998680453 1298.46
DAS1274 4262994.000108605 335782.09998680453 1299.48
DAS1275 4262994.000108605 335782.09998680453 1300.5
DAS1276 4262994.000108605 335782.09998680453 1301.52
DAS1277 4262994.000108605 335782.09998680453 1302.54
DAS1278 4262994.000108605 335782.09998680453 1303.56
DAS1279 4262994.000108605 335782.09998680453 1304.58
